NAVI,14.22,NAVI180119C00010000,call,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,10.0,0,221,0.4937,0.8636,3.9144,-0.2695,2.4731,4.7,5.3,0.6
NAVI,14.22,NAVI180119P00007500,put,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,7.5,0,10530,0.7021,-0.0767,1.8133,-0.2466,1.6292,0.25,0.25,0.0
NAVI,14.22,NAVI180119C00007500,call,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,7.5,0,0,0.875,0.8978,1.8008,-0.3856,2.0164,7.4,7.2,-0.15
NAVI,14.22,NAVI170721P00015000,put,2017-07-21 00:00:00,2017-06-02 00:00:00,-49,15.0,1,1160,0.3769,-0.6237,19.3324,-0.7537,1.9777,1.1,0.07,-1.03
NAVI,14.22,NAVI180119C00005000,call,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,5.0,0,1,1.166,0.9443,0.8513,-0.3231,1.2702,6.0,10.2,4.2
NAVI,14.22,NAVI180119P00002500,put,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,2.5,0,339,1.284,-0.0134,0.2367,-0.1079,0.389,0.1,0.05,-0.05
NAVI,14.22,NAVI180119C00002500,call,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,2.5,0,0,1.4515,0.9814,0.2769,-0.163,0.5143,9.9,12.1,2.35
NAVI,14.22,NAVI170616C00025000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,25.0,0,0,1.4664,0.0343,1.8609,-1.1087,0.2115,0.05,0.0,-0.05
NAVI,14.22,NAVI170616P00022500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,22.5,0,0,1.6914,-0.8887,4.0266,-3.1765,0.528,8.5,6.8,-1.53
NAVI,14.22,NAVI170616C00022500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,22.5,0,0,1.2444,0.0391,2.4423,-1.0479,0.2356,0.05,0.0,-0.05
NAVI,14.22,NAVI170616P00020000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,20.0,0,0,1.1845,-0.9122,4.835,-1.866,0.444,5.9,4.4,-1.43
NAVI,14.22,NAVI180119C00012500,call,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,12.5,0,1478,0.401,0.7152,7.4815,-0.3384,3.8394,2.7,2.92,0.22
NAVI,14.22,NAVI170721C00017500,call,2017-07-21 00:00:00,2017-06-02 00:00:00,-49,17.5,1,575,0.4204,0.1023,8.1487,-0.3998,0.9298,0.05,0.01,-0.04
