Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataDate,DaysLeft,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit
CME,117.82,CME170616C00129000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,129.0,0,0,0.2253,0.025,1.0853,-1.0492,1.3941,0.05,0.1,0.05
CME,117.82,CME170616P00129000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,129.0,0,0,0.7686,-0.6927,1.915,-21.4444,8.3929,14.5,2.55,-11.68
CME,117.82,CME170616C00130000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,130.0,0,2251,0.2712,0.0392,1.3084,-1.8334,2.0237,0.05,0.02,-0.03
CME,117.82,CME170616P00130000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,130.0,0,8,0.7986,-0.7006,1.8215,-22.0213,8.2947,13.0,3.7,-9.18
CME,117.82,CME170616C00131000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,131.0,0,0,0.2569,0.0223,0.8654,-1.088,1.2679,0.05,0.0,-0.05
CME,117.82,CME170616P00131000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,131.0,0,0,0.8156,-0.7116,1.7528,-22.104,8.1523,16.4,3.4,-11.58
CME,117.82,CME170616C00132000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,132.0,0,1,0.2724,0.0212,0.7828,-1.1059,1.2158,0.03,0.03,0.0
CME,117.82,CME170616P00132000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,132.0,0,0,0.8441,-0.7184,1.6746,-22.6189,8.0605,17.4,5.0,-11.58
CME,117.82,CME170616C00133000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,133.0,0,0,0.2874,0.0202,0.7118,-1.1199,1.1667,0.05,0.0,-0.05
CME,117.82,CME170616P00133000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,133.0,0,0,0.8719,-0.7247,1.6034,-23.1103,7.9725,18.4,6.1,-11.58
CME,117.82,CME170616C00134000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,134.0,0,0,0.3023,0.0193,0.6515,-1.1338,1.1232,0.05,0.0,-0.05
CME,117.82,CME170616P00134000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,134.0,0,0,0.8992,-0.7305,1.5383,-23.5815,7.8882,19.4,7.1,-11.58
CME,117.82,CME170616C00135000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,135.0,0,2004,0.317,0.0185,0.5998,-1.1476,1.0842,0.02,0.05,0.03
CME,117.82,CME170616P00135000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,135.0,0,0,0.9387,-0.7323,1.4687,-24.537,7.862,20.5,7.9,-11.68
CME,117.82,CME170616C00136000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,136.0,0,0,0.3315,0.0178,0.5549,-1.161,1.0489,0.05,0.0,-0.05
CME,117.82,CME170616P00136000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,136.0,0,0,0.965,-0.7374,1.4148,-24.98,7.7855,21.5,7.4,-11.68
CME,117.82,CME170616C00137000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,137.0,0,0,0.3458,0.0172,0.5156,-1.1738,1.0167,0.05,0.0,-0.05
CME,117.82,CME170616P00137000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,137.0,0,0,0.9779,-0.7458,1.3728,-24.8866,7.6552,22.4,8.8,-11.58
CME,117.82,CME170616C00138000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,138.0,0,0,0.3599,0.0166,0.481,-1.1861,0.9871,0.05,0.0,-0.05
CME,117.82,CME170616P00138000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,138.0,0,0,0.9765,-0.7578,1.3397,-24.2161,7.4602,23.2,9.8,-11.38
CME,117.82,CME170616C00139000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,139.0,0,0,0.3738,0.0161,0.4502,-1.1976,0.9596,0.05,0.0,-0.05
CME,117.82,CME170616P00139000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,139.0,0,0,1.0146,-0.7582,1.2883,-25.1386,7.4533,24.3,11.9,-11.48
CME,117.82,CME170616C00140000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,140.0,0,81,0.3876,0.0156,0.4226,-1.2084,0.934,0.03,0.02,-0.01
CME,117.82,CME170616P00140000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,140.0,0,3,1.0523,-0.7585,1.2412,-26.0591,7.4484,15.57,15.57,0.0
CME,117.82,CME170616C00141000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,141.0,0,0,0.4442,0.0257,0.5633,-2.1157,1.4269,0.1,0.0,-0.1
CME,117.82,CME170616P00141000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,141.0,0,0,1.049,-0.7697,1.213,-25.3012,7.2558,26.2,13.6,-11.38
CME,117.82,CME170616C00145000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,145.0,0,152,0.4538,0.0136,0.3203,-1.2551,0.8288,0.05,0.15,0.1
CME,117.82,CME170616P00145000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,145.0,0,0,1.1686,-0.7756,1.073,-27.7823,7.1505,30.4,16.4,-11.58
CME,117.82,CME170616C00150000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,150.0,0,0,0.5165,0.0121,0.2554,-1.2966,0.7523,0.02,0.02,0.0
CME,117.82,CME170616P00150000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,150.0,0,10,1.2622,-0.7926,0.9491,-28.6637,6.831,25.16,25.16,0.0
CME,117.82,CME170616C00155000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,155.0,0,106,0.576,0.011,0.2107,-1.3305,0.6922,0.05,0.05,0.0
CME,117.82,CME170616P00155000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,155.0,0,0,1.378,-0.8001,0.8505,-30.6186,6.6833,40.4,28.2,-11.58
CME,116.93,CME170616C00055000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,55.0,0,290,3.0789,0.9398,0.1695,-30.1318,2.7363,64.3,68.8,6.88
CME,116.93,CME170616P00055000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,55.0,0,20,1.548,-0.0041,0.0345,-1.5476,0.2799,0.05,0.05,0.0
CME,116.93,CME170616C00060000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,60.0,0,2,2.746,0.9345,0.2029,-28.6949,2.9212,59.2,64.58,6.98
CME,116.93,CME170616P00060000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,60.0,0,0,1.3817,-0.0046,0.0427,-1.5273,0.3095,0.05,0.0,-0.05
CME,116.93,CME170616C00065000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,65.0,0,108,2.505,0.9254,0.2457,-28.9166,3.2268,54.3,58.8,6.88
CME,116.93,CME170616P00065000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,65.0,0,1000,1.3409,-0.0089,0.0787,-2.6496,0.5532,0.1,0.1,0.0
CME,116.93,CME170616C00070000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,70.0,0,0,2.2499,0.917,0.2967,-28.1724,3.4997,49.3,53.7,6.88
CME,116.93,CME170616P00070000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,70.0,0,1,1.086,-0.0059,0.0671,-1.4823,0.3821,0.05,0.05,0.0
CME,116.93,CME170616C00075000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,75.0,0,0,2.011,0.9074,0.3602,-27.3272,3.7974,44.3,48.9,6.88
CME,116.93,CME170616P00075000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,75.0,0,23,0.9525,-0.0067,0.0856,-1.4537,0.4273,0.05,0.1,0.05
CME,116.93,CME170616C00080000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,80.0,0,0,1.7856,0.8963,0.4408,-26.3687,4.1262,39.3,44.3,6.88
CME,116.93,CME170616P00080000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,80.0,0,0,0.9075,-0.013,0.1614,-2.489,0.768,0.05,0.05,0.0
CME,116.93,CME170616C00085000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,85.0,0,0,1.6149,0.8784,0.5461,-26.7226,4.6232,34.5,38.9,6.68
CME,116.93,CME170616P00085000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,85.0,0,100,0.7076,-0.0089,0.1479,-1.3861,0.5485,0.05,0.08,0.03
CME,116.93,CME170616C00090000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,90.0,0,0,1.3854,0.8645,0.6861,-24.7129,4.9827,28.29,33.9,7.89
CME,116.93,CME170616P00090000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,90.0,0,156,0.5936,-0.0104,0.2031,-1.3396,0.6321,0.05,0.05,0.0
CME,116.93,CME170616C00092500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,92.5,0,0,1.2841,0.855,0.7752,-23.9889,5.2178,26.9,31.4,6.78
CME,116.93,CME170616P00092500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,92.5,0,88,0.5386,-0.0114,0.2428,-1.3183,0.6855,0.02,0.02,0.0
CME,116.93,CME170616C00095000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,95.0,0,0,1.1841,0.8443,0.8817,-23.2038,5.4727,23.27,28.8,7.91
CME,116.93,CME170616P00095000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,95.0,0,240,0.5369,-0.0212,0.4142,-2.2348,1.1658,0.1,0.2,0.1
CME,116.93,CME170616C00097500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,97.5,0,0,1.0851,0.832,1.011,-22.3464,5.7506,21.9,26.3,6.78
CME,116.93,CME170616P00097500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,97.5,0,454,0.4311,-0.014,0.3623,-1.2599,0.8188,0.05,0.07,0.02
CME,116.93,CME170616C00100000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,100.0,0,1,1.0032,0.8146,1.1638,-21.987,6.1199,16.04,26.49,10.45
CME,116.93,CME170616P00100000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,100.0,0,426,0.3784,-0.0158,0.4573,-1.2252,0.9072,0.05,0.32,0.27
CME,116.93,CME170616C00101000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,101.0,0,0,0.9475,0.8113,1.2457,-20.9965,6.1869,18.4,23.0,6.78
CME,116.93,CME170616P00101000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,101.0,0,0,0.3991,-0.0278,0.6987,-2.0822,1.4618,0.1,0.0,-0.1
CME,116.93,CME170616C00102000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,102.0,0,0,0.9082,0.8045,1.3282,-20.571,6.3233,17.4,21.9,6.78
CME,116.93,CME170616P00102000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,102.0,0,0,0.3765,-0.0293,0.7742,-2.0531,1.528,0.1,0.0,-0.1
CME,116.93,CME170616C00103000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,103.0,0,0,0.8533,0.8005,1.4309,-19.5694,6.401,16.3,20.9,6.88
CME,116.93,CME170616P00103000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,103.0,0,20,0.3159,-0.0186,0.6296,-1.175,1.0425,0.05,0.05,0.0
CME,116.93,CME170616C00104000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,104.0,0,0,0.8295,0.7891,1.5213,-19.6587,6.6153,15.4,20.2,6.78
CME,116.93,CME170616P00104000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,14,104.0,0,0,0.2953,-0.0198,0.7107,-1.1588,1.1,0.05,0.0,-0.05
CME,116.93,CME170616C00105000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,14,105.0,0,10,0.79,0.7804,1.6352,-19.1653,6.7715,13.0,19.0,8.18
