Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataData,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit
NAVI,15.26,NAVI170616P00015000,put,2017-06-16 00:00:00,2017-06-09 00:00:00,15.0,18,75,0.4375,-0.3765,41.0764,-2.5045,0.802,0.15,0.05,-0.09999999999999999
NAVI,15.26,NAVI170616C00017500,call,2017-06-16 00:00:00,2017-06-09 00:00:00,17.5,0,43,0.6805,0.0798,10.3237,-1.526,0.3135,0.01,0.01,0.0
NAVI,15.26,NAVI170616P00017500,put,2017-06-16 00:00:00,2017-06-09 00:00:00,17.5,0,0,0.9415,-0.8378,12.3442,-3.4799,0.5186,2.4,1.9,-0.4250000000000007
NAVI,15.26,NAVI170616C00020000,call,2017-06-16 00:00:00,2017-06-09 00:00:00,20.0,0,0,1.1459,0.052,4.3968,-1.8423,0.2248,0.05,0.0,-0.05
NAVI,15.26,NAVI170616P00020000,put,2017-06-16 00:00:00,2017-06-09 00:00:00,20.0,0,0,1.4935,-0.8859,6.1197,-4.3415,0.4078,4.9,4.4,-0.4250000000000007
NAVI,15.26,NAVI170616C00022500,call,2017-06-16 00:00:00,2017-06-09 00:00:00,22.5,0,0,1.5228,0.0413,2.7468,-2.0324,0.1867,0.05,0.0,-0.05
NAVI,15.26,NAVI170616P00022500,put,2017-06-16 00:00:00,2017-06-09 00:00:00,22.5,0,0,2.1828,-0.8716,4.5497,-6.9006,0.4431,7.5,6.8,-0.5250000000000004
NAVI,15.26,NAVI170616C00025000,call,2017-06-16 00:00:00,2017-06-09 00:00:00,25.0,0,0,1.8433,0.0354,2.0026,-2.1708,0.1647,0.05,0.0,-0.05
NAVI,15.26,NAVI170616P00025000,put,2017-06-16 00:00:00,2017-06-09 00:00:00,25.0,0,0,2.803,-0.8595,3.7681,-9.4283,0.4713,10.1,9.2,-0.625
NAVI,15.26,NAVI170616C00030000,call,2017-06-16 00:00:00,2017-06-09 00:00:00,30.0,0,0,2.3697,0.0289,1.3195,-2.3639,0.1395,0.05,0.0,-0.05
NAVI,15.26,NAVI170616P00030000,put,2017-06-16 00:00:00,2017-06-09 00:00:00,30.0,0,0,3.4653,-0.8788,2.7513,-10.5194,0.4254,15.1,14.2,-0.625
NAVI,15.48,NAVI170616C00002500,call,2017-06-16 00:00:00,2017-06-12 00:00:00,2.5,0,0,13.2263,0.9778,0.2473,-14.2014,0.0858,13.3,12.8,-0.27500000000000036
NAVI,15.48,NAVI170616P00002500,put,2017-06-16 00:00:00,2017-06-12 00:00:00,2.5,0,0,8.8867,-0.0076,0.1461,-3.7877,0.034,0.05,0.0,-0.05
NAVI,15.48,NAVI170616C00005000,call,2017-06-16 00:00:00,2017-06-12 00:00:00,5.0,0,0,8.2657,0.959,0.6567,-14.7299,0.1423,10.8,10.3,-0.27500000000000036
NAVI,15.48,NAVI170616P00005000,put,2017-06-16 00:00:00,2017-06-12 00:00:00,5.0,0,0,5.5817,-0.013,0.3693,-3.7768,0.0541,0.05,0.0,-0.05
NAVI,15.48,NAVI170616C00007500,call,2017-06-16 00:00:00,2017-06-12 00:00:00,7.5,0,0,5.0682,0.9487,1.2835,-10.8271,0.1706,8.2,7.8,-0.17499999999999893
NAVI,15.48,NAVI170616P00007500,put,2017-06-16 00:00:00,2017-06-12 00:00:00,7.5,0,0,3.717,-0.0198,0.7972,-3.6153,0.0777,0.05,0.0,-0.05
NAVI,15.48,NAVI170616C00010000,call,2017-06-16 00:00:00,2017-06-12 00:00:00,10.0,0,0,3.3508,0.9225,2.6753,-9.8662,0.2351,5.7,5.4,-0.17499999999999893
NAVI,15.48,NAVI170616P00010000,put,2017-06-16 00:00:00,2017-06-12 00:00:00,10.0,0,0,2.388,-0.0304,1.7814,-3.3342,0.1115,0.05,0.0,-0.05
NAVI,15.48,NAVI170616C00012500,call,2017-06-16 00:00:00,2017-06-12 00:00:00,12.5,1,7,1.6342,0.9093,6.1723,-5.4187,0.2645,2.85,2.85,0.1750000000000007
NAVI,15.48,NAVI170616P00012500,put,2017-06-16 00:00:00,2017-06-12 00:00:00,12.5,0,471,1.3184,-0.0527,5.0345,-2.8718,0.174,0.05,0.1,0.05
NAVI,15.48,NAVI170616C00015000,call,2017-06-16 00:00:00,2017-06-12 00:00:00,15.0,5,289,0.5661,0.7129,37.162,-3.9165,0.5517,0.6,0.5,-0.07499999999999929
NAVI,15.48,NAVI170616P00015000,put,2017-06-16 00:00:00,2017-06-12 00:00:00,15.0,0,69,0.5302,-0.2756,38.8989,-3.5871,0.5409,0.15,0.05,-0.09999999999999999
NAVI,15.48,NAVI170616C00017500,call,2017-06-16 00:00:00,2017-06-12 00:00:00,17.5,0,43,0.8263,0.0845,11.5776,-2.5955,0.2508,0.01,0.01,0.0
NAVI,15.48,NAVI170616P00017500,put,2017-06-16 00:00:00,2017-06-12 00:00:00,17.5,0,0,1.078,-0.8487,13.4316,-5.1135,0.3797,2.15,1.9,-0.1750000000000007
NAVI,15.48,NAVI170616C00020000,call,2017-06-16 00:00:00,2017-06-12 00:00:00,20.0,0,0,1.4496,0.0533,4.6244,-3.1904,0.1758,0.05,0.0,-0.05
NAVI,15.48,NAVI170616P00020000,put,2017-06-16 00:00:00,2017-06-12 00:00:00,20.0,2,0,1.9554,-0.8749,6.5037,-8.1506,0.3335,4.4,4.4,0.07499999999999929
NAVI,15.48,NAVI170616C00022500,call,2017-06-16 00:00:00,2017-06-12 00:00:00,22.5,0,0,1.9516,0.0419,2.8288,-3.5371,0.1448,0.05,0.0,-0.05
NAVI,15.48,NAVI170616P00022500,put,2017-06-16 00:00:00,2017-06-12 00:00:00,22.5,0,0,2.5497,-0.8977,4.3212,-9.2075,0.2889,7.2,6.8,-0.22499999999999964
NAVI,15.48,NAVI170616C00025000,call,2017-06-16 00:00:00,2017-06-12 00:00:00,25.0,0,0,2.3773,0.0357,2.0399,-3.7848,0.1272,0.05,0.0,-0.05
NAVI,15.48,NAVI170616P00025000,put,2017-06-16 00:00:00,2017-06-12 00:00:00,25.0,0,0,3.0472,-0.9106,3.2756,-9.9676,0.2617,9.7,9.2,-0.22499999999999964
NAVI,15.48,NAVI170616C00030000,call,2017-06-16 00:00:00,2017-06-12 00:00:00,30.0,0,0,3.0762,0.029,1.3294,-4.1298,0.1072,0.05,0.0,-0.05
NAVI,15.48,NAVI170616P00030000,put,2017-06-16 00:00:00,2017-06-12 00:00:00,30.0,0,0,4.2412,-0.8979,2.5951,-15.3036,0.2886,14.8,14.2,-0.32500000000000107
NAVI,15.57,NAVI170616C00002500,call,2017-06-16 00:00:00,2017-06-13 00:00:00,2.5,0,0,15.4388,0.9776,0.2444,-19.3491,0.075,13.4,12.8,-0.375
NAVI,15.57,NAVI170616P00002500,put,2017-06-16 00:00:00,2017-06-13 00:00:00,2.5,0,0,10.2905,-0.0076,0.1441,-5.0661,0.0295,0.05,0.0,-0.05
NAVI,15.57,NAVI170616C00005000,call,2017-06-16 00:00:00,2017-06-13 00:00:00,5.0,0,0,9.6573,0.9587,0.6491,-20.1078,0.1247,10.9,10.3,-0.375
NAVI,15.57,NAVI170616P00005000,put,2017-06-16 00:00:00,2017-06-13 00:00:00,5.0,0,0,6.4697,-0.0128,0.3626,-5.04,0.0467,0.05,0.0,-0.05
NAVI,15.57,NAVI170616C00007500,call,2017-06-16 00:00:00,2017-06-13 00:00:00,7.5,0,0,5.9525,0.9479,1.2703,-14.9512,0.1504,8.3,7.8,-0.27500000000000036
NAVI,15.57,NAVI170616P00007500,put,2017-06-16 00:00:00,2017-06-13 00:00:00,7.5,0,0,4.3182,-0.0195,0.7797,-4.8283,0.067,0.05,0.0,-0.05
NAVI,15.57,NAVI170616C00010000,call,2017-06-16 00:00:00,2017-06-13 00:00:00,10.0,0,0,3.4088,0.9439,2.35,-9.0747,0.1593,5.7,5.4,-0.17499999999999893
NAVI,15.57,NAVI170616P00010000,put,2017-06-16 00:00:00,2017-06-13 00:00:00,10.0,0,0,2.7863,-0.03,1.7318,-4.4643,0.096,0.05,0.0,-0.05
NAVI,15.57,NAVI170616C00012500,call,2017-06-16 00:00:00,2017-06-13 00:00:00,12.5,0,7,1.9661,0.907,6.0015,-7.7116,0.2346,2.85,2.85,0.1750000000000007
NAVI,15.57,NAVI170616P00012500,put,2017-06-16 00:00:00,2017-06-13 00:00:00,12.5,0,471,1.5549,-0.0515,4.8191,-3.8685,0.149,0.05,0.1,0.05
NAVI,15.57,NAVI170616C00015000,call,2017-06-16 00:00:00,2017-06-13 00:00:00,15.0,5,289,0.6187,0.7561,35.9388,-4.5768,0.4422,0.52,0.5,0.005000000000000782
NAVI,15.57,NAVI170616P00015000,put,2017-06-16 00:00:00,2017-06-13 00:00:00,15.0,0,69,0.5501,-0.2195,38.1195,-3.8281,0.417,0.1,0.05,-0.05
NAVI,15.57,NAVI170616C00017500,call,2017-06-16 00:00:00,2017-06-13 00:00:00,17.5,0,43,0.9193,0.0867,12.1793,-3.4194,0.2227,0.01,0.01,0.0
NAVI,15.57,NAVI170616P00017500,put,2017-06-16 00:00:00,2017-06-13 00:00:00,17.5,0,0,1.173,-0.8524,13.9469,-6.3625,0.3253,2.05,1.9,-0.07500000000000107
NAVI,15.57,NAVI170616C00020000,call,2017-06-16 00:00:00,2017-06-13 00:00:00,20.0,0,0,1.6434,0.054,4.7278,-4.2407,0.1545,0.05,0.0,-0.05
NAVI,15.57,NAVI170616P00020000,put,2017-06-16 00:00:00,2017-06-13 00:00:00,20.0,0,0,2.1843,-0.8783,6.5582,-10.3786,0.2849,4.4,4.4,0.07499999999999929
NAVI,15.57,NAVI170616C00022500,call,2017-06-16 00:00:00,2017-06-13 00:00:00,22.5,0,0,2.2247,0.0421,2.8656,-4.7104,0.1268,0.05,0.0,-0.05
NAVI,15.57,NAVI170616P00022500,put,2017-06-16 00:00:00,2017-06-13 00:00:00,22.5,0,0,3.231,-0.8669,4.7197,-16.3487,0.3033,7.2,6.8,-0.22499999999999964
NAVI,15.57,NAVI170616C00025000,call,2017-06-16 00:00:00,2017-06-13 00:00:00,25.0,0,0,2.7161,0.0358,2.0544,-5.0332,0.111,0.05,0.0,-0.05
NAVI,15.57,NAVI170616P00025000,put,2017-06-16 00:00:00,2017-06-13 00:00:00,25.0,0,0,3.8383,-0.8826,3.6383,-17.7848,0.2777,9.7,9.2,-0.22499999999999964
NAVI,15.57,NAVI170616C00030000,call,2017-06-16 00:00:00,2017-06-13 00:00:00,30.0,0,0,3.5248,0.0291,1.3334,-5.5018,0.0935,0.05,0.0,-0.05
NAVI,15.57,NAVI170616P00030000,put,2017-06-16 00:00:00,2017-06-13 00:00:00,30.0,0,0,4.821,-0.9004,2.5745,-19.8512,0.2468,14.7,14.2,-0.22499999999999964
NAVI,15.65,NAVI170616C00002500,call,2017-06-16 00:00:00,2017-06-14 00:00:00,2.5,0,0,17.572,0.9804,0.2344,-24.2826,0.0551,13.4,12.8,-0.375
NAVI,15.65,NAVI170616P00002500,put,2017-06-16 00:00:00,2017-06-14 00:00:00,2.5,0,0,12.6343,-0.0075,0.1422,-7.6137,0.024,0.05,0.0,-0.05
NAVI,15.65,NAVI170616C00005000,call,2017-06-16 00:00:00,2017-06-14 00:00:00,5.0,0,0,11.0352,0.9646,0.611,-24.9663,0.0902,10.9,10.3,-0.375
NAVI,15.65,NAVI170616P00005000,put,2017-06-16 00:00:00,2017-06-14 00:00:00,5.0,0,0,7.9559,-0.0127,0.3572,-7.585,0.038,0.05,0.0,-0.05
NAVI,15.65,NAVI170616C00007500,call,2017-06-16 00:00:00,2017-06-14 00:00:00,7.5,0,0,7.489,0.9458,1.2689,-23.8817,0.1272,8.4,7.8,-0.375
NAVI,15.65,NAVI170616P00007500,put,2017-06-16 00:00:00,2017-06-14 00:00:00,7.5,0,0,5.3192,-0.0193,0.7649,-7.2612,0.0544,0.05,0.0,-0.05
NAVI,15.65,NAVI170616C00010000,call,2017-06-16 00:00:00,2017-06-14 00:00:00,10.0,0,0,4.361,0.9395,2.3764,-15.1692,0.1387,5.8,5.4,-0.27500000000000036
NAVI,15.65,NAVI170616P00010000,put,2017-06-16 00:00:00,2017-06-14 00:00:00,10.0,0,0,4.361,-0.0605,2.3764,-15.1624,0.1387,0.15,0.0,-0.15
NAVI,15.65,NAVI170616C00012500,call,2017-06-16 00:00:00,2017-06-14 00:00:00,12.5,0,7,2.5497,0.9009,5.9102,-12.8989,0.2016,2.85,2.85,0.1750000000000007
NAVI,15.65,NAVI170616P00012500,put,2017-06-16 00:00:00,2017-06-14 00:00:00,12.5,0,471,1.9379,-0.0504,4.6321,-5.8356,0.1201,0.05,0.1,0.05
NAVI,15.65,NAVI170616C00015000,call,2017-06-16 00:00:00,2017-06-14 00:00:00,15.0,3,284,0.724,0.7938,34.0417,-5.9953,0.3298,0.6,0.5,-0.07499999999999929
NAVI,15.65,NAVI170616P00015000,put,2017-06-16 00:00:00,2017-06-14 00:00:00,15.0,2,69,0.5592,-0.1475,35.6385,-3.7379,0.2667,0.05,0.05,0.0
NAVI,15.65,NAVI170616C00017500,call,2017-06-16 00:00:00,2017-06-14 00:00:00,17.5,0,43,1.0887,0.0888,12.769,-5.0789,0.186,0.01,0.01,0.0
NAVI,15.65,NAVI170616P00017500,put,2017-06-16 00:00:00,2017-06-14 00:00:00,17.5,0,0,1.9531,-0.7586,13.8046,-17.6586,0.3608,2.15,1.9,-0.1750000000000007
NAVI,15.65,NAVI170616C00020000,call,2017-06-16 00:00:00,2017-06-14 00:00:00,20.0,0,0,1.9791,0.0544,4.8189,-6.333,0.1276,0.05,0.0,-0.05
NAVI,15.65,NAVI170616P00020000,put,2017-06-16 00:00:00,2017-06-14 00:00:00,20.0,0,0,2.5467,-0.8866,6.5227,-14.1808,0.2223,4.4,4.4,0.07499999999999929
NAVI,15.65,NAVI170616C00022500,call,2017-06-16 00:00:00,2017-06-14 00:00:00,22.5,0,0,2.6932,0.0423,2.8967,-7.0495,0.1044,0.05,0.0,-0.05
NAVI,15.65,NAVI170616P00022500,put,2017-06-16 00:00:00,2017-06-14 00:00:00,22.5,0,0,3.8338,-0.8727,4.7002,-23.1639,0.2411,7.1,6.8,-0.125
NAVI,15.65,NAVI170616C00025000,call,2017-06-16 00:00:00,2017-06-14 00:00:00,25.0,0,0,3.7354,0.0596,2.7413,-12.8335,0.137,0.1,0.0,-0.1
NAVI,15.65,NAVI170616P00025000,put,2017-06-16 00:00:00,2017-06-14 00:00:00,25.0,0,0,4.9919,-0.861,3.8352,-32.0492,0.2562,9.7,9.2,-0.22499999999999964
NAVI,15.65,NAVI170616C00030000,call,2017-06-16 00:00:00,2017-06-14 00:00:00,30.0,0,0,4.805,0.049,1.826,-14.1451,0.1174,0.1,0.0,-0.1
NAVI,15.65,NAVI170616P00030000,put,2017-06-16 00:00:00,2017-06-14 00:00:00,30.0,0,0,6.2363,-0.8812,2.7528,-35.8998,0.2297,14.7,14.2,-0.22499999999999964
NAVI,15.85,NAVI170616C00002500,call,2017-06-16 00:00:00,2017-06-15 00:00:00,2.5,0,0,25.2319,0.9807,0.2273,-49.8115,0.0385,13.6,12.8,-0.5750000000000011
NAVI,15.85,NAVI170616P00002500,put,2017-06-16 00:00:00,2017-06-15 00:00:00,2.5,0,0,18.1519,-0.0074,0.1375,-15.5898,0.0167,0.05,0.0,-0.05
NAVI,15.85,NAVI170616C00005000,call,2017-06-16 00:00:00,2017-06-15 00:00:00,5.0,0,0,15.8905,0.9653,0.5898,-51.2574,0.0629,11.1,10.3,-0.5750000000000011
NAVI,15.85,NAVI170616P00005000,put,2017-06-16 00:00:00,2017-06-15 00:00:00,5.0,0,0,11.4746,-0.0125,0.3439,-15.5805,0.0265,0.05,0.0,-0.05
NAVI,15.85,NAVI170616C00007500,call,2017-06-16 00:00:00,2017-06-15 00:00:00,7.5,0,0,10.8307,0.947,1.2172,-49.1421,0.0885,8.6,7.8,-0.5750000000000011
NAVI,15.85,NAVI170616P00007500,put,2017-06-16 00:00:00,2017-06-15 00:00:00,7.5,0,0,7.7087,-0.0189,0.7304,-14.9359,0.0378,0.05,0.0,-0.05
NAVI,15.85,NAVI170616C00010000,call,2017-06-16 00:00:00,2017-06-15 00:00:00,10.0,0,0,6.3599,0.9413,2.2483,-31.3015,0.096,6.0,5.4,-0.47499999999999964
NAVI,15.85,NAVI170616P00010000,put,2017-06-16 00:00:00,2017-06-15 00:00:00,10.0,0,0,5.0354,-0.0287,1.591,-13.8826,0.0538,0.05,0.0,-0.05
NAVI,15.85,NAVI170616C00012500,call,2017-06-16 00:00:00,2017-06-15 00:00:00,12.5,0,7,3.7865,0.9051,5.4448,-26.8724,0.1384,2.85,2.85,0.1750000000000007
NAVI,15.85,NAVI170616P00012500,put,2017-06-16 00:00:00,2017-06-15 00:00:00,12.5,0,471,2.89,-0.048,4.2181,-12.1238,0.0818,0.05,0.1,0.05
NAVI,15.85,NAVI170616C00015000,call,2017-06-16 00:00:00,2017-06-15 00:00:00,15.0,2,281,1.4275,0.7835,25.0873,-17.5999,0.2403,0.88,0.5,-0.3550000000000004
NAVI,15.85,NAVI170616P00015000,put,2017-06-16 00:00:00,2017-06-15 00:00:00,15.0,0,67,1.2093,-0.1806,26.5391,-13.3535,0.2154,0.05,0.05,0.0
NAVI,15.85,NAVI170616C00017500,call,2017-06-16 00:00:00,2017-06-15 00:00:00,17.5,2,43,1.4206,0.0948,14.4972,-10.0694,0.1382,0.01,0.01,0.0
NAVI,15.85,NAVI170616P00017500,put,2017-06-16 00:00:00,2017-06-15 00:00:00,17.5,0,0,1.7273,-0.8565,15.9977,-16.4153,0.1854,1.75,1.9,0.22499999999999964
NAVI,15.85,NAVI170616C00020000,call,2017-06-16 00:00:00,2017-06-15 00:00:00,20.0,0,0,2.71,0.0559,5.0743,-12.825,0.0923,0.05,0.0,-0.05
NAVI,15.85,NAVI170616P00020000,put,2017-06-16 00:00:00,2017-06-15 00:00:00,20.0,0,0,3.4958,-0.8843,6.8071,-28.6152,0.1597,4.3,4.4,0.17499999999999893
NAVI,15.85,NAVI170616C00022500,call,2017-06-16 00:00:00,2017-06-15 00:00:00,22.5,0,0,3.7354,0.0429,2.9799,-14.309,0.0747,0.05,0.0,-0.05
NAVI,15.85,NAVI170616P00022500,put,2017-06-16 00:00:00,2017-06-15 00:00:00,22.5,0,0,4.6844,-0.9076,4.3162,-32.5806,0.1357,6.8,6.8,0.17499999999999893
NAVI,15.85,NAVI170616C00025000,call,2017-06-16 00:00:00,2017-06-15 00:00:00,25.0,0,0,5.6732,0.0796,3.1879,-35.3112,0.1214,0.15,0.0,-0.15
NAVI,15.85,NAVI170616P00025000,put,2017-06-16 00:00:00,2017-06-15 00:00:00,25.0,0,0,6.3934,-0.8876,3.6463,-51.2762,0.1565,9.4,9.2,0.07499999999999929
NAVI,15.85,NAVI170616C00030000,call,2017-06-16 00:00:00,2017-06-15 00:00:00,30.0,0,0,9.0683,0.1299,2.846,-80.5418,0.1732,0.4,0.0,-0.4
NAVI,15.85,NAVI170616P00030000,put,2017-06-16 00:00:00,2017-06-15 00:00:00,30.0,0,0,7.2861,-0.934,2.1506,-39.2705,0.1052,14.3,14.2,0.17499999999999893
NAVI,15.525,NAVI170616C00002500,call,2017-06-16 00:00:00,2017-06-16 00:00:00,2.5,0,0,0.01,1.0,0.0,nan,0.0,13.3,12.8,-0.27500000000000036
NAVI,15.525,NAVI170616P00002500,put,2017-06-16 00:00:00,2017-06-16 00:00:00,2.5,0,0,0.01,0.0,0.0,nan,0.0,0.1,0.0,-0.1
NAVI,15.525,NAVI170616C00005000,call,2017-06-16 00:00:00,2017-06-16 00:00:00,5.0,0,0,0.01,1.0,0.0,nan,0.0,10.8,10.3,-0.27500000000000036
NAVI,15.525,NAVI170616P00005000,put,2017-06-16 00:00:00,2017-06-16 00:00:00,5.0,0,0,0.01,0.0,0.0,nan,0.0,0.1,0.0,-0.1
NAVI,15.525,NAVI170616C00007500,call,2017-06-16 00:00:00,2017-06-16 00:00:00,7.5,0,0,0.01,1.0,0.0,nan,0.0,8.3,7.8,-0.27500000000000036
NAVI,15.525,NAVI170616P00007500,put,2017-06-16 00:00:00,2017-06-16 00:00:00,7.5,0,0,0.01,0.0,0.0,nan,0.0,0.05,0.0,-0.05
NAVI,15.525,NAVI170616C00010000,call,2017-06-16 00:00:00,2017-06-16 00:00:00,10.0,0,0,0.01,1.0,0.0,nan,0.0,5.8,5.4,-0.27500000000000036
NAVI,15.525,NAVI170616P00010000,put,2017-06-16 00:00:00,2017-06-16 00:00:00,10.0,0,0,0.01,0.0,0.0,nan,0.0,0.05,0.0,-0.05
NAVI,15.525,NAVI170616C00012500,call,2017-06-16 00:00:00,2017-06-16 00:00:00,12.5,0,7,0.01,1.0,0.0,nan,0.0,2.85,2.85,0.1750000000000007
NAVI,15.525,NAVI170616P00012500,put,2017-06-16 00:00:00,2017-06-16 00:00:00,12.5,0,471,0.01,0.0,0.0,nan,0.0,0.05,0.1,0.05
NAVI,15.525,NAVI170616C00015000,call,2017-06-16 00:00:00,2017-06-16 00:00:00,15.0,4,279,133.2031,1.0,0.0,nan,0.0,0.5,0.5,0.025000000000000355
NAVI,15.525,NAVI170616P00015000,put,2017-06-16 00:00:00,2017-06-16 00:00:00,15.0,0,67,114.0625,0.0,0.0,nan,0.0,0.05,0.05,0.0
NAVI,15.525,NAVI170616C00017500,call,2017-06-16 00:00:00,2017-06-16 00:00:00,17.5,0,42,0.01,0.0,0.0,nan,0.0,0.01,0.01,0.0
NAVI,15.525,NAVI170616P00017500,put,2017-06-16 00:00:00,2017-06-16 00:00:00,17.5,0,0,0.01,-1.0,0.0,nan,0.0,2.1,1.9,-0.125
NAVI,15.525,NAVI170616C00020000,call,2017-06-16 00:00:00,2017-06-16 00:00:00,20.0,0,0,0.01,0.0,0.0,nan,0.0,0.3,0.0,-0.3
NAVI,15.525,NAVI170616P00020000,put,2017-06-16 00:00:00,2017-06-16 00:00:00,20.0,0,0,0.01,-1.0,0.0,nan,0.0,4.4,4.4,0.07499999999999929
NAVI,15.525,NAVI170616C00022500,call,2017-06-16 00:00:00,2017-06-16 00:00:00,22.5,0,0,0.01,0.0,0.0,nan,0.0,0.4,0.0,-0.4
NAVI,15.525,NAVI170616P00022500,put,2017-06-16 00:00:00,2017-06-16 00:00:00,22.5,0,0,0.01,-1.0,0.0,nan,0.0,7.1,6.8,-0.125
NAVI,15.525,NAVI170616C00025000,call,2017-06-16 00:00:00,2017-06-16 00:00:00,25.0,0,0,0.01,0.0,0.0,nan,0.0,0.4,0.0,-0.4
NAVI,15.525,NAVI170616P00025000,put,2017-06-16 00:00:00,2017-06-16 00:00:00,25.0,0,0,0.01,-1.0,0.0,nan,0.0,9.7,9.2,-0.22499999999999964
NAVI,15.525,NAVI170616C00030000,call,2017-06-16 00:00:00,2017-06-16 00:00:00,30.0,0,0,0.01,0.0,0.0,nan,0.0,0.4,0.0,-0.4
NAVI,15.525,NAVI170616P00030000,put,2017-06-16 00:00:00,2017-06-16 00:00:00,30.0,0,0,0.01,-1.0,0.0,nan,0.0,14.7,14.2,-0.22499999999999964
NAVI,14.63,NAVI170721C00002500,call,2017-07-21 00:00:00,2017-06-01 00:00:00,2.5,0,0,3.1204,0.9825,0.2562,-0.7328,0.2344,12.3,12.2,0.14999999999999858
NAVI,14.63,NAVI170721P00002500,put,2017-07-21 00:00:00,2017-06-01 00:00:00,2.5,0,2,2.7878,-0.0129,0.2206,-0.5024,0.1803,0.05,0.05,0.0
NAVI,14.63,NAVI170721C00005000,call,2017-07-21 00:00:00,2017-06-01 00:00:00,5.0,0,0,1.9268,0.9687,0.6748,-0.7375,0.3812,9.8,9.7,0.14999999999999858
NAVI,14.63,NAVI170721P00005000,put,2017-07-21 00:00:00,2017-06-01 00:00:00,5.0,0,0,1.7242,-0.0226,0.5759,-0.5017,0.2911,0.1,0.0,-0.1
NAVI,14.63,NAVI170721C00007500,call,2017-07-21 00:00:00,2017-06-01 00:00:00,7.5,0,0,1.268,0.9515,1.4671,-0.6961,0.5454,7.3,7.2,0.14999999999999858
NAVI,14.63,NAVI170721P00007500,put,2017-07-21 00:00:00,2017-06-01 00:00:00,7.5,0,27,1.1288,-0.0352,1.2706,-0.4743,0.4205,0.05,0.05,0.0
NAVI,14.63,NAVI170721C00010000,call,2017-07-21 00:00:00,2017-06-01 00:00:00,10.0,0,0,0.7999,0.9243,3.2925,-0.6237,0.7721,4.8,4.8,0.14999999999999858
NAVI,14.63,NAVI170721P00010000,put,2017-07-21 00:00:00,2017-06-01 00:00:00,10.0,0,345,0.778,-0.0712,3.2308,-0.5726,0.7369,0.15,0.25,0.1
NAVI,14.63,NAVI170721C00012500,call,2017-07-21 00:00:00,2017-06-01 00:00:00,12.5,0,51,0.4944,0.8298,9.4611,-0.6847,1.3713,2.3,2.4,0.14999999999999858
NAVI,14.63,NAVI170721P00012500,put,2017-07-21 00:00:00,2017-06-01 00:00:00,12.5,0,816,0.4829,-0.1656,9.5162,-0.6489,1.3473,0.25,0.15,-0.1
NAVI,14.63,NAVI170721C00015000,call,2017-07-21 00:00:00,2017-06-01 00:00:00,15.0,3,954,0.375,0.457,19.5344,-0.8095,2.1475,0.5,0.05,-0.45
NAVI,14.63,NAVI170721P00015000,put,2017-07-21 00:00:00,2017-06-01 00:00:00,15.0,1,1160,0.3681,-0.5449,19.8887,-0.7841,2.1464,1.0,0.07,-0.9299999999999999
NAVI,14.63,NAVI170721C00017500,call,2017-07-21 00:00:00,2017-06-01 00:00:00,17.5,0,575,0.3716,0.1091,9.291,-0.3771,1.012,0.05,0.01,-0.04
NAVI,14.63,NAVI170721P00017500,put,2017-07-21 00:00:00,2017-06-01 00:00:00,17.5,0,148,0.4047,-0.8684,9.7374,-0.4569,1.1554,3.0,2.64,-0.3599999999999999
NAVI,14.63,NAVI170721C00020000,call,2017-07-21 00:00:00,2017-06-01 00:00:00,20.0,0,84,0.4837,0.049,3.8719,-0.2661,0.5491,0.05,0.02,-0.030000000000000002
NAVI,14.63,NAVI170721P00020000,put,2017-07-21 00:00:00,2017-06-01 00:00:00,20.0,0,0,0.6001,-0.9024,5.3068,-0.5474,0.9335,5.5,4.9,-0.4499999999999993
NAVI,14.63,NAVI170721C00022500,call,2017-07-21 00:00:00,2017-06-01 00:00:00,22.5,0,4,0.7732,0.0869,3.78,-0.6634,0.8569,0.06,0.06,0.0
NAVI,14.63,NAVI170721P00022500,put,2017-07-21 00:00:00,2017-06-01 00:00:00,22.5,0,0,0.7587,-0.9179,3.6894,-0.6081,0.8207,8.0,7.4,-0.4499999999999993
NAVI,14.63,NAVI170721C00025000,call,2017-07-21 00:00:00,2017-06-01 00:00:00,25.0,0,5,0.8369,0.0578,2.5516,-0.5246,0.6261,0.1,0.02,-0.08
NAVI,14.63,NAVI170721P00025000,put,2017-07-21 00:00:00,2017-06-01 00:00:00,25.0,0,0,0.893,-0.9271,2.8632,-0.653,0.7496,10.5,9.8,-0.4499999999999993
NAVI,14.63,NAVI170721C00030000,call,2017-07-21 00:00:00,2017-06-01 00:00:00,30.0,0,0,1.0471,0.0486,1.7789,-0.5723,0.5461,0.1,0.0,-0.1
NAVI,14.63,NAVI170721P00030000,put,2017-07-21 00:00:00,2017-06-01 00:00:00,30.0,0,0,1.1135,-0.9377,2.0349,-0.7198,0.6643,15.5,14.8,-0.4499999999999993
NAVI,14.63,NAVI170721C00035000,call,2017-07-21 00:00:00,2017-06-01 00:00:00,35.0,0,0,1.2161,0.0434,1.3988,-0.6069,0.4987,0.1,0.0,-0.1
